,cleaned_tweet,cls,count,hate_speech,off_lang,neither
10753,to many niggas and not enough hoes and most of you niggas acting like hoes,1.0,3.0,0.0,3.0,0.0
10754,ma am did you clear that tweet with the careful they may brand you race traitor for the nerve of thinking 9786 65039,2.0,3.0,0.0,0.0,3.0
10755,l voted and supported u and u pulled the rug out from under us a nation and worse cuz were not in your circle were trash,2.0,3.0,0.0,1.0,2.0
10756,she bet not put me on her gram i got bitches on the gram,1.0,3.0,0.0,3.0,0.0
10757,rt ndyy haha oreo lol well i gota do dee s video for his dance soon i can show you how to use equipment and that x,2.0,3.0,0.0,0.0,3.0
10758,disturbing feeling pressure from isis fanboys al qaeda fanboys resort to celebrating 9 11 to reclaim their jihadi bona fides,2.0,3.0,1.0,0.0,2.0
10759,this nigga been all in public with his new young bitch rubbin it in her face but when she reacts it ww3 she probably ain t even seen drake,1.0,3.0,0.0,3.0,0.0
10760,if you not my bitch i really don t care 128076,1.0,3.0,0.0,3.0,0.0
10761,what i look like ho i look like yes and you look like no,1.0,3.0,0.0,3.0,0.0
10762,rt micaela i want a baby but im young and retarded so no,1.0,3.0,0.0,2.0,1.0
10763,rt how she gets all the bitches,1.0,3.0,0.0,3.0,0.0
10764,that bitch got 631k followers but drive a honda 128563,1.0,3.0,0.0,3.0,0.0
10765,rt rt most trash halloween candy of all time don t debate me on this,2.0,3.0,0.0,1.0,2.0
10766,porn android iphone ipad sex xxx anal bbc anal creampie bitch,1.0,3.0,0.0,3.0,0.0
10767,128514 128514 shy glizzy,2.0,3.0,0.0,0.0,3.0
10768,i m out this bitch,1.0,3.0,0.0,3.0,0.0
10769,marilyn monroe set the standard for what hoes can achieve in society,1.0,3.0,0.0,3.0,0.0
10770,rt brooks there was a fly that was banging into all the windows and i called it retarded but then i thought to myself umm i m talki 8230,2.0,3.0,0.0,1.0,2.0
10771,if you fuckin for your rent you a lame hoe,1.0,3.0,0.0,3.0,0.0
10772,mutes pussy and and smh,1.0,3.0,1.0,2.0,0.0
10773,i always listen to ghetto ass rap when i get ready for football games,1.0,3.0,0.0,2.0,1.0
10774,i meant bitch niggas,1.0,3.0,0.0,3.0,0.0
10775,fuck no that bitch dont even suck dick 128514 128514 128514 the kermit videos bout to fuck ig up,1.0,3.0,0.0,3.0,0.0
10776,welp imma hoe again rt she a hoe if she likes chocolate,1.0,3.0,0.0,3.0,0.0
10777,rt lexc i m convinced that some of y all bitches get pregnant purposely because birth control amp plan b pills are effective 128533 128056 9749 65039,1.0,3.0,1.0,2.0,0.0
10778,damn lol 8220 n kisses take a picture it last longer than staring like a weird ass bitch 8221,1.0,3.0,0.0,3.0,0.0
10779,rt a boyfriend and girlfriend suppose to laugh at these hoes together a guy should never have these hoes laughing at his 8230,1.0,6.0,0.0,5.0,1.0
10780,ding ding ding 128514 128514 171 sagittarius trash 187,2.0,3.0,0.0,0.0,3.0
10781,rt bitch don t do this rt 128078,1.0,3.0,0.0,3.0,0.0
10782,rt cheating ain t no accident hoe fallin off a bike is a accident i ain t never seen a bitch trip amp land on no dick,1.0,3.0,1.0,2.0,0.0
10783,rt my dick is called batman because bitches love it when my dark knight rises,1.0,3.0,0.0,3.0,0.0
10784,studying for this bio test like a hoe 128554,1.0,3.0,0.0,3.0,0.0
10785,negro please i got a job now lmao,1.0,3.0,0.0,2.0,1.0
10786,8220 hawn24 y all females love y all a bum nigga or a jail bird 8221,1.0,3.0,1.0,2.0,0.0
10787,rt from my experience these bitches ain t shit my pass all bad on 4nem,1.0,3.0,0.0,3.0,0.0
10788,rt austin is so cute like look at him all excited because he got oreos,2.0,3.0,0.0,0.0,3.0
10789,lgi you re such a bitch,1.0,9.0,0.0,9.0,0.0
10790,yall out here fuckin other women s men risking ya life amp freedom but i m out here single amp dolo with no bitch you gotta worry about,1.0,3.0,0.0,3.0,0.0
10791,yall live for bitches and blunts we live for weed and money,1.0,3.0,0.0,3.0,0.0
10792,poor henry he s supporting the right 2 3 of you guys all on his gut don t hurt it charlie,2.0,3.0,0.0,0.0,3.0
10793,17 you should make me brownies,2.0,3.0,0.0,0.0,3.0
10794,rt eddie 8220 eddie shit nigga don t complain now you got room for hella nudes from hoes 8221 trueeee i ll hy 8230,1.0,3.0,0.0,3.0,0.0
10795,little fucking gook who smells like shit an than thinking they re the motherfuckin boss the fuck,0.0,3.0,2.0,1.0,0.0
10796,omg fuck these bitches basedgod,1.0,3.0,0.0,3.0,0.0
10797,some niggahs save hoes i aint that heroic,1.0,6.0,1.0,5.0,0.0
10798,lemme find out you didn t answer my call cause you otp with that niggah 1041204,1.0,6.0,0.0,6.0,0.0
10799,ion fight but it aint no pussy in my heart nigga ion fear nobody but god loose win or draw,1.0,3.0,1.0,2.0,0.0
10800,sharkeisha isn t dead you re all retarded lop,1.0,3.0,1.0,2.0,0.0
10801,hey you bitch you should get the on your show they d be perfect for it i m kidding about the bitch part,1.0,4.0,0.0,4.0,0.0
10802,i want snake bites my industrial piercin amp a tattoo dem hoe accessories dea 128064 128064 128056 9749,1.0,3.0,0.0,2.0,1.0
10803,rt great pussy will have you doing shit you would think you would never do,1.0,3.0,0.0,3.0,0.0
10804,rt 8220 nah we still up rt nochill all the flat booty bitches asleep yet or nah 8221 nope we outchea,1.0,3.0,0.0,3.0,0.0
10805,rt money clothes hoes and cars merica,1.0,3.0,0.0,3.0,0.0
10806,83 cause it would their tip hand instead they whine like little bitches gt,1.0,3.0,0.0,3.0,0.0
10807,taking out a second mortgage and betting it all on the yankees winning the world cup they win a lot seemed like a no brainer to me,2.0,3.0,0.0,0.0,3.0
10808,dinero alright pussy,1.0,3.0,0.0,3.0,0.0
10809,pussy like girls zaaaammnn is my pussy gay 128035,1.0,3.0,0.0,3.0,0.0
10810,rt girl i know you got hoes me,1.0,3.0,0.0,3.0,0.0
10811,rt nobodycare 128514 128514 128514 128514 128514 128514 8220 bird fucking 8221,1.0,3.0,0.0,3.0,0.0
10812,next sunday faggot,1.0,3.0,0.0,3.0,0.0
10813,rt devante that moment were u friend zone a bitch at 3am for calling u do u now way time it is please gtf out my face rich homie quan 8230,1.0,3.0,0.0,3.0,0.0
10814,rt lander yesterday the caged bird sang the blues rip mayaangelou,2.0,3.0,0.0,0.0,3.0
10815,8220 8220 nsnapbacks last night was well fun lmao 8221 you got some pussy didn t ya vern 8221 unfortunately no lol,1.0,3.0,0.0,3.0,0.0
10816,rt 200 soetan yea u know these lil bitches be stalking are twitter for they niggas 128565 128514 128514,1.0,3.0,0.0,3.0,0.0
10817,fuck you bitches who send dudes to child support court just because you re petty,1.0,3.0,0.0,3.0,0.0
10818,ruger the kikes want to charge you 128175 dollaz for the complete version,2.0,3.0,1.0,0.0,2.0
10819,real love hard to find when these bitches try to fake it with me,1.0,3.0,0.0,3.0,0.0
10820,inhalelove bitches love some alex from target 128527,1.0,3.0,0.0,3.0,0.0
10821,need to get outta that bitch meridian all bad now but as long as you getting that paper you good,1.0,3.0,0.0,3.0,0.0
10822,aint no hoe in blood,1.0,3.0,0.0,3.0,0.0
10823,my bitch work for chic fil and she says this is not real b rt to save a life,1.0,3.0,0.0,3.0,0.0
10824,her pussy clean but she dance dirty,1.0,3.0,0.0,3.0,0.0
10825,what s a puto isn t that bitch in spanish,1.0,3.0,1.0,2.0,0.0
10826,rt ramesh friends a proud hindu n shivsainik brother shri ramesh jadhav was murdered by jihadis plz help trend rameshjadhav http 8230,2.0,3.0,0.0,0.0,3.0
10827,rt when said 8220 fast bitch i call her bizzy busy cause she only bone thugs 8221,1.0,3.0,0.0,3.0,0.0
10828,rt i don t work for pussy the code of a real man,1.0,3.0,0.0,3.0,0.0
10829,i m the gym looking at bitches booty creeping 9996 65039,1.0,6.0,0.0,6.0,0.0
10830,but you nvm i don t see why men disrespect women by calling them offensive names like bitch hoe slut or female smh,1.0,3.0,0.0,3.0,0.0
10831,if only everyone knew the real you fakest bitch i know,1.0,3.0,0.0,3.0,0.0
10832,rt we re putting long hard dicks down our throats the least you could do is lick a little pussy returnthefavor illino 8230,1.0,3.0,0.0,3.0,0.0
10833,no sex bitch i only want the neck bitch,1.0,3.0,0.0,3.0,0.0
10834,if you didn t have tattoos as a diversion for your bird chest and malnourished body sir your instagram would be trash,2.0,3.0,0.0,1.0,2.0
10835,lovin bitch what huh nigga am not gonna do damn thing sir this my page oh what u forgot,1.0,3.0,0.0,2.0,1.0
10836,haha macklemoore was just on my ferry boat bitches that black caddy,1.0,3.0,0.0,2.0,1.0
10837,first the white bitch wanna ask extra questions amp shit amp be a lil bitch about everything with her skinny ass,1.0,6.0,1.0,5.0,0.0
10838,suck ass bum ass yankees foh,1.0,3.0,0.0,3.0,0.0
10839,rt shave pussy deserve nothing but fie head and good dick twitterafterdark,1.0,3.0,0.0,3.0,0.0
10840,glad you could get your daily dose of giggles faggot,1.0,3.0,1.0,2.0,0.0
10841,stu a rape faced faggot man i m sick of this nigga,0.0,3.0,3.0,0.0,0.0
10842,you re fucked up no shit you dumb ass cunt now go post pictures if your flat ass titties on ig slut,1.0,3.0,0.0,3.0,0.0
10843,get on your shit hoe,1.0,6.0,0.0,5.0,1.0
10844,you look like little birds help you get dressed in the morning,2.0,3.0,0.0,1.0,2.0
10845,rt i m on go so bitch tread carefully,1.0,3.0,0.0,3.0,0.0
10846,yea alright redneck white trash stupid niggers hollering out their car going down the road trying to hit on me fuck y all,0.0,3.0,2.0,1.0,0.0
10847,rt these hoes ain t loyal,1.0,3.0,0.0,3.0,0.0
10848,dese niggaz on dat guala shit,1.0,4.0,0.0,4.0,0.0
10849,rt u still in ur feelings and he in some new pussy,1.0,3.0,0.0,3.0,0.0
10850,my timeline looks thirsty bc all you basic hoes keep talking bout the same nigga that don t matter ctfuu,1.0,3.0,0.0,3.0,0.0
10851,rt im soooo over having a bitch it aint even funny lbs,1.0,3.0,0.0,3.0,0.0
10852,these brownies,2.0,3.0,0.0,0.0,3.0
10853,eckman don t say shit like that lil nig or i ll give you a 127812 stamp,1.0,3.0,0.0,3.0,0.0
10854,i ain t even know white girls had good pussy like dat eitha lbvs they winnin too,1.0,3.0,0.0,3.0,0.0
10855,ya need a real nigga shawty so come amp throw that pussy shawty studio,1.0,3.0,0.0,3.0,0.0
10856,8220 8220 this bitch gmfu 8221 you huh 8221 huh lol,1.0,3.0,0.0,3.0,0.0
10857,rt mom brought me mcdonald s for lunch i had all the bitches on me,1.0,3.0,0.0,3.0,0.0
10858,rt this is for the bitches who played me what up hoe,1.0,3.0,0.0,3.0,0.0
10859,rt my chinese social media feed is in total hysteria over the onset of bird flu amp recent dead pigs in the river in shang,2.0,3.0,0.0,0.0,3.0
10860,rt where is everybody getting this fuck her right in the pussy sayin from,1.0,3.0,0.0,3.0,0.0
10861,i hate txtn this niggah man lol killem,1.0,3.0,0.0,3.0,0.0
10862,rt raw top notch bitch hair down to her ass,1.0,3.0,0.0,3.0,0.0
10863,rt 8220 my tryna make me go to church tommrow he ll nawl dude 8221 bitch text me back,1.0,6.0,0.0,6.0,0.0
10864,8220 good pussy have a nigga like funniest thing i ve ever seen on my tl 128557 128557 128557 8221,1.0,3.0,0.0,3.0,0.0
10865,shoutout to brooklyn and this 3 47 gal gas on my way to atlantic to mess with ghetto girls working at target now,1.0,3.0,0.0,2.0,1.0
10866,fuck is yall sayin bitch ma h456d love me 128076,1.0,6.0,0.0,6.0,0.0
10867,ahahahh ping pang pow how u like me now shouts out 2 my bro dre hogg style ent uza fool 4 dis 1,2.0,3.0,0.0,1.0,2.0
10868,try to take othot drugs bitch i m 30 d up,1.0,3.0,0.0,3.0,0.0
10869,rt bitches eyebrows be 5 hair and 95 makeup talkin bout 8220 eyebrows on fleek 8221 smh sit down before i lick my thumb hoe,1.0,3.0,0.0,3.0,0.0
10870,yeah i m a bitch but guess what you re still a slut,1.0,3.0,0.0,3.0,0.0
10871,realtalk if you a hoe an try to get serious with someone don t expect to be anything more then a piece of meat to them,1.0,3.0,0.0,2.0,1.0
10872,8220 is it too early to put your face in some pussy 8221 bul never to early for breakfast,1.0,3.0,0.0,3.0,0.0
10873,no way i m on a dude you are fat diet twinkies are the devil so are breakfast tacos i miss breakfast tacos 128514,2.0,3.0,0.0,1.0,2.0
10874,tbt to when i used to be good at rapping now ima bitch 128542 128299,1.0,3.0,0.0,3.0,0.0
10875,i was eating amp my mom gon say damn calm down tf bitch i am calm,1.0,3.0,0.0,3.0,0.0
10876,feel same way about new england patriots amp new york yankees but unlike u i ve worked in boston amp nyc texas prison is upgrade,2.0,3.0,0.0,0.0,3.0
10877,how hotter than is it a bitch,1.0,3.0,0.0,3.0,0.0
10878,rt could never date someone with yellow teeth 128567,2.0,3.0,0.0,0.0,3.0
10879,128530 rt 8220 still can t see what niggers see in them white hoes 8221 128563 don t do this everrrrrr,1.0,3.0,1.0,2.0,0.0
10880,rt i m honestly surprised some of u guys have ever seen a pussy,1.0,3.0,0.0,3.0,0.0
10881,at work but wish i was floating in my 15 ft on sale at walmart redneck pool that my husband probably hasn t cleaned since last weekend,2.0,3.0,0.0,0.0,3.0
10882,all bitches do is graduate get pregnant n become cnas 128557 128557 128557 128557,1.0,6.0,0.0,6.0,0.0
10883,protect your bitch at all costs,1.0,3.0,0.0,3.0,0.0
10884,foley abduction linked to british jihadi kidnapping ring via,2.0,6.0,0.0,0.0,6.0
10885,tbt when i took my likkle monkey jimmys,2.0,3.0,0.0,0.0,3.0
10886,8220 brown 30 frogger best game ever 8221 only cuz you suck at flappy bird,2.0,3.0,0.0,0.0,3.0
10887,i m pretty sure i ve never sat in the friend zone waiting for pussy you gotta put your dick on the table and see what happens,1.0,3.0,0.0,3.0,0.0
10888,candee why nobody never invite me to no lesbian party bitches,1.0,3.0,0.0,3.0,0.0
10889,cnt nobody be mad at who he choose to be with i can t be mad at no bitch its the nigga so hay,1.0,4.0,1.0,3.0,0.0
10890,negro always falling asleep on me,1.0,3.0,0.0,3.0,0.0
10891,bitch i taught you i know my mess ups,1.0,3.0,0.0,2.0,1.0
10892,rt girls who vape gt gt only faggots say some pussy shit like that i swear,1.0,3.0,0.0,3.0,0.0
10893,sclafani you re also a better little bitch,1.0,3.0,0.0,3.0,0.0
10894,rt i don t even delete my typos it is what it is bitch,1.0,3.0,0.0,3.0,0.0
10895,rt charles manson s fiancee will have a difficult time planning their honeymoon charlie can t surf,1.0,3.0,0.0,2.0,1.0
10896,bitches dumb,1.0,6.0,1.0,5.0,0.0
10897,emers a bitch,1.0,3.0,0.0,3.0,0.0
10898,rt i completely lost my mind if you find it go ahead and keep it bitch,1.0,3.0,0.0,3.0,0.0
10899,aaaaaaaaand it begins rt fucking niggers that s all kentucky is and ever will be,0.0,3.0,3.0,0.0,0.0
10900,this game pissing me off including that bitch,1.0,3.0,0.0,3.0,0.0
10901,bitch shutcho got damn mouf hoe rt mallett ain t gon help yo funky ass texans,1.0,3.0,1.0,2.0,0.0
10902,y all hoes avoid schemes,1.0,6.0,0.0,5.0,1.0
10903,do we love these hoes 128514 128514 128514 128514 128514 128514 128514 128514 128514 128514 128514 128514 128514 128514 128514 128514 128514 128514 128514 128514 128514 128514 128514 128514 128514,1.0,3.0,0.0,3.0,0.0
10904,rt prettyblaack if a bitch think i m worried about her that bitch overthinking 128557 128514 128581 128129 128582 8252 65039,1.0,6.0,0.0,6.0,0.0
10905,go the gulls first grade should be a cracker physical,2.0,3.0,1.0,0.0,2.0
10906,i don t got that bad of a mouth do i fuck shit ass bitch cunt shooby de doo wop,1.0,3.0,0.0,3.0,0.0
10907,wright chulo boy420 the stupidest bitch brb crying he called me stupid,1.0,3.0,0.0,3.0,0.0
10908,my flow sicker then then the bitch magic johnson was lickin,1.0,3.0,0.0,3.0,0.0
10909,rob big titty bitch lmao fuck it good party,1.0,3.0,0.0,3.0,0.0
10910,rt humans are genetically closer to chimps than chimps are to gorillas but we are all apes have a great day you clever twe 8230,2.0,3.0,0.0,0.0,3.0
10911,don t you have a trash can,2.0,3.0,0.0,0.0,3.0
10912,craig fire that shit up hoe,1.0,6.0,1.0,5.0,0.0
10913,rt well i d love to stay and chat but you re a total bitch,1.0,6.0,2.0,4.0,0.0
10914,8220 my dog like scratches at the floor before he lays down he s weird 8221 buddy s normal your weird bitch,1.0,3.0,0.0,3.0,0.0
10915,business lmao dog just type them out and let them faggots try to decipher it,1.0,3.0,1.0,2.0,0.0
10916,bitch fck all lay wat you wanna do,1.0,6.0,1.0,5.0,0.0
10917,youre a fag,0.0,3.0,2.0,1.0,0.0
10918,8220 hoes austin 8221 teach us austin i teach u how to get curved that s all i know,2.0,3.0,0.0,1.0,2.0
10919,rt these hoes too familiar,1.0,3.0,0.0,3.0,0.0
10920,eating a roasted potato and smiling till my cheeks are sore the crow sfx in this cape crisis are super great,2.0,3.0,0.0,0.0,3.0
10921,rt 8220 x esj got some ugly hoes yeah and them leon g students ain t making no better 99 9 of em fugly 8221 128128 128128,1.0,3.0,0.0,3.0,0.0
10922,rt nallah 8220 some of y all hoes so worried about y all eyebrows y all forgot y all had a mustache 128514 128557 128557 8221 lmao,0.0,3.0,2.0,1.0,0.0
10923,this bitch think he care about her talents,1.0,3.0,0.0,3.0,0.0
10924,it s basic bitches unite around these parts 128514,1.0,3.0,0.0,3.0,0.0
10925,rt i act like ion ee kno dat bitch 128129 128526,1.0,3.0,0.0,3.0,0.0
10926,polo 80 levis 60 jordans 180 snapback 30 the look on your face when you still don t get any pussy priceless,1.0,3.0,0.0,3.0,0.0
10927,white trash bash 128540 127867,1.0,3.0,0.0,2.0,1.0
10928,smashed a werewolf chick and thought she was related to so i felt guilty but then later discovered he didn t know the ho,1.0,3.0,0.0,2.0,1.0
10929,if you talk back to me you ain t getting no pussy me,1.0,3.0,0.0,3.0,0.0
10930,i need one of those research street signs near usaa hang that bitch above my bed lol,1.0,3.0,0.0,3.0,0.0
10931,is that a hawk what the fuck kind of bird is that,1.0,3.0,0.0,3.0,0.0
10932,iamdriven not even sure bro im ignoring these hurt bitches tonight lol,1.0,3.0,0.0,3.0,0.0
10933,two horny guys take turns beating the shit out of a tight teen pink 160 pussy,1.0,3.0,0.0,3.0,0.0
10934,rt gotta keep these hoes on point,1.0,3.0,0.0,3.0,0.0
